Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,labels
Filothei,38.0221347,23.7848706,Σπίτι Neat Eat & Cafe,38.02720242974251,23.784488439559937,Mediterranean Restaurant,0
Filothei,38.0221347,23.7848706,Gardenista,38.02234600061466,23.791930925711828,Bistro,0
Filothei,38.0221347,23.7848706,Hide & Seek,38.01696917052234,23.78701672374452,Cocktail Bar,0
Filothei,38.0221347,23.7848706,Alio restaurant,38.023572,23.792573,Italian Restaurant,0
Filothei,38.0221347,23.7848706,Πάρκο Αγίας Φιλοθέης,38.02822175720977,23.783842948097146,Park,0
Filothei,38.0221347,23.7848706,Domino's Pizza Χαλανδρίου,38.024188594188544,23.79113548217077,Pizza Place,0
Filothei,38.0221347,23.7848706,Pars,38.0228877380133,23.79189961181413,Persian Restaurant,0
Filothei,38.0221347,23.7848706,Leonidas Chocolate Café,38.02826813179009,23.789123433407486,Café,0
Filothei,38.0221347,23.7848706,Φούρνος Βενέτη,38.027927,23.789206,Bakery,0
Filothei,38.0221347,23.7848706,Μιχάλης,38.024720221042166,23.792971091929022,Taverna,0
Filothei,38.0221347,23.7848706,Botrini's,38.023306383406414,23.793690243548653,Modern Greek Restaurant,0
Filothei,38.0221347,23.7848706,Bakers Ville,38.02345715011955,23.786344564914124,Bakery,0
Filothei,38.0221347,23.7848706,cafe280deli,38.01996667468934,23.788965256137892,Café,0
Filothei,38.0221347,23.7848706,Coffee Way,38.01506045369928,23.78463071550403,Café,0
Filothei,38.0221347,23.7848706,Γρηγόρης,38.02812319996683,23.78254405938372,Snack Place,0
Filothei,38.0221347,23.7848706,Potami Filotheis,38.02041198620216,23.787503421547044,River,0
Filothei,38.0221347,23.7848706,Coffee-Break Rolletos,38.01820108712723,23.78733948932498,Café,0
Filothei,38.0221347,23.7848706,Προτομή Στέλιου Κυριακίδη,38.02662068914991,23.781059809000848,Outdoor Sculpture,0
Filothei,38.0221347,23.7848706,Pilates House,38.015772754188674,23.789033558046427,Yoga Studio,0
Galatsi,38.0194499,23.75554650283589,48,38.01831423323867,23.755783931860222,Café,0
Galatsi,38.0194499,23.75554650283589,Η Αυλή Του Ζήκου,38.020181191040855,23.756696363345643,Meze Restaurant,0
Galatsi,38.0194499,23.75554650283589,NoBell,38.02111954291988,23.75725284075788,Café,0
Galatsi,38.0194499,23.75554650283589,Resto,38.02007453589111,23.756765313532853,Café,0
Galatsi,38.0194499,23.75554650283589,Τριγυρο απ'όλα,38.01984,23.756563,Greek Restaurant,0
Galatsi,38.0194499,23.75554650283589,Ρακοφωλιά,38.01673697051954,23.75191803480781,Cretan Restaurant,0
Galatsi,38.0194499,23.75554650283589,Street Dog,38.01872723687562,23.75597390210461,Hot Dog Joint,0
Galatsi,38.0194499,23.75554650283589,Φούρνος Βενέτη,38.016037142435586,23.754658195065023,Bakery,0
Galatsi,38.0194499,23.75554650283589,Lefkes (Λεύκες),38.01362947328245,23.75078703846612,Greek Restaurant,0
Galatsi,38.0194499,23.75554650283589,Αρισμαρί & Αβάρσαμο,38.01236130891431,23.754611251100883,Greek Restaurant,0
Galatsi,38.0194499,23.75554650283589,Άλσος Διονύσου,38.01318801669421,23.75728112027377,Park,0
Galatsi,38.0194499,23.75554650283589,MARIANNA ARVANITI,38.02277275043888,23.747683902933353,Food Truck,0
Galatsi,38.0194499,23.75554650283589,Ha Long Bay,38.01689048739773,23.75200020423097,Chinese Restaurant,0
Galatsi,38.0194499,23.75554650283589,Λεύκες on the side,38.01375641235203,23.750461220032033,Breakfast Spot,0
Galatsi,38.0194499,23.75554650283589,Molliz,38.01274745367216,23.75393936246188,Café,0
Galatsi,38.0194499,23.75554650283589,Fight Club,38.02257546032169,23.758426623105844,Martial Arts School,0
Galatsi,38.0194499,23.75554650283589,Γρηγόρης,38.013681368778755,23.753411781444317,Snack Place,0
Galatsi,38.0194499,23.75554650283589,Gnet,38.02251595302852,23.754163700231626,Gaming Cafe,0
Galatsi,38.0194499,23.75554650283589,Κώστας,38.02006733535097,23.754769232445874,Greek Restaurant,0
Galatsi,38.0194499,23.75554650283589,Cream,38.013630147741466,23.75338838265783,Snack Place,0
Galatsi,38.0194499,23.75554650283589,Milk Bar,38.013234964659226,23.752497267038855,Café,0
Galatsi,38.0194499,23.75554650283589,Καμίνι,38.01549904463023,23.74992355893821,Café,0
Galatsi,38.0194499,23.75554650283589,Simply Burgers,38.01281063639217,23.753711230940876,Burger Joint,0
Galatsi,38.0194499,23.75554650283589,Bistro,38.02242038680253,23.747412327919154,Café,0
Galatsi,38.0194499,23.75554650283589,Το Στέκι,38.02066337070172,23.753390301941234,Greek Restaurant,0
Galatsi,38.0194499,23.75554650283589,Bold Cafe,38.01958292729907,23.756479323122946,Café,0
Galatsi,38.0194499,23.75554650283589,JOJO νοστιμιές,38.0139224224143,23.750049780661758,Grilled Meat Restaurant,0
Galatsi,38.0194499,23.75554650283589,Allia's Memories & Dreams,38.02231478103701,23.748062038446722,Café,0
Galatsi,38.0194499,23.75554650283589,Galeone,38.022243144069805,23.74771486865957,Italian Restaurant,0
Galatsi,38.0194499,23.75554650283589,Άρτιον,38.022193371075595,23.74793408927814,Café,0
Galatsi,38.0194499,23.75554650283589,Rose,38.021410284174856,23.757443699001648,Café,0
Galatsi,38.0194499,23.75554650283589,Σαντουϊτσάδικο Αυθεντικόν,38.01889338925209,23.755945898278387,Sandwich Place,0
Galatsi,38.0194499,23.75554650283589,Πάρκο Λαμπρινής (Ορωπού),38.02281544556782,23.75198424961399,Park,0
Galatsi,38.0194499,23.75554650283589,Rust,38.02151137802807,23.757591608638183,Bar,0
Galatsi,38.0194499,23.75554650283589,Monjo,38.01290364350864,23.753341776617265,Café,0
Galatsi,38.0194499,23.75554650283589,Φανάρι Τραλλέων,38.02004099459831,23.75308814893263,Intersection,0
Galatsi,38.0194499,23.75554650283589,Το Παραδοσιακο,38.02008579687689,23.752321144365446,Bakery,0
Galatsi,38.0194499,23.75554650283589,Crepa-Crepa,38.02218439895545,23.747783307868595,Creperie,0
Galatsi,38.0194499,23.75554650283589,Χάρμα,38.0131732507318,23.752751131911456,Snack Place,0
Galatsi,38.0194499,23.75554650283589,Everest,38.013025575093366,23.753086897404362,Snack Place,0
Galatsi,38.0194499,23.75554650283589,Θεατρο Σκιων Καραγκιοζη Σπυροπουλου,38.01986224639342,23.750285727763664,Theater,0
Galatsi,38.0194499,23.75554650283589,fildisi,38.02235349743187,23.747574185747574,Café,0
Galatsi,38.0194499,23.75554650283589,Μεζεδοπωλείο της Ειρήνης,38.015643727124605,23.75084093975316,Greek Restaurant,0
Galatsi,38.0194499,23.75554650283589,Morel,38.01325661359866,23.752456817507397,Café,0
Galatsi,38.0194499,23.75554650283589,parko 101,38.01642252586863,23.747837728613295,Park,0
Gerakas,38.0120455,23.8560814,Plenties,38.00931560786097,23.856956790625876,Bakery,0
Gerakas,38.0120455,23.8560814,Μέλι - Γάλα (Bao Bar),38.012063834188154,23.854571997638143,Bar,0
Gerakas,38.0120455,23.8560814,Αρχηγείον,38.00856413648871,23.85917671591097,Grilled Meat Restaurant,0
Gerakas,38.0120455,23.8560814,Αβραάμ πολίτικες γεύσεις,38.009876,23.857149,Kebab Restaurant,0
Gerakas,38.0120455,23.8560814,Cook & Grill,38.00962802408014,23.8575272340647,Grilled Meat Restaurant,0
Gerakas,38.0120455,23.8560814,GARAZaki,38.00811725125729,23.85949450643295,Café,0
Gerakas,38.0120455,23.8560814,Μεζεδοπωλείο Ο Γερακας,38.00877792434588,23.859695743722472,Meze Restaurant,0
Gerakas,38.0120455,23.8560814,K1 Gym,38.00976704536192,23.8590633521697,Martial Arts School,0
Gerakas,38.0120455,23.8560814,Athenian Horse Riding Club (Ιππικος Ομιλος Αθηνων),38.006056555030455,23.85888243926077,Other Great Outdoors,0
Gerakas,38.0120455,23.8560814,Ottobar,38.01791885869357,23.860265905245207,Café,0
Gerakas,38.0120455,23.8560814,L'Angola,38.00928648638502,23.857924952801913,Pizza Place,0
Gerakas,38.0120455,23.8560814,katamaya,38.00784,23.858148,Bakery,0
Gerakas,38.0120455,23.8560814,L' Angolo,38.0094041622881,23.857883890722245,Italian Restaurant,0
Gerakas,38.0120455,23.8560814,Γιάννενα,38.00843538496901,23.855919770127088,Bakery,0
Gerakas,38.0120455,23.8560814,Αλιάδα,38.01024715809864,23.85885000228882,Greek Restaurant,0
Gerakas,38.0120455,23.8560814,Βαγγέλης,38.01481026988745,23.85300406761272,Fast Food Restaurant,0
Gerakas,38.0120455,23.8560814,Ταβέρνα Τουρκαντώνη,38.011929,23.851648,Grilled Meat Restaurant,0
Gerakas,38.0120455,23.8560814,Cuppers,38.00903,23.858524,Café,0
Gerakas,38.0120455,23.8560814,Το 24ωρο,38.00911720852851,23.852795018086454,Fast Food Restaurant,0
Gerakas,38.0120455,23.8560814,Puzzled,38.00902029141322,23.8584928331257,Bar,0
Gerakas,38.0120455,23.8560814,Everest,38.0093474403922,23.85177596690349,Snack Place,0
Gerakas,38.0120455,23.8560814,Beauty Bliss,38.01082370620612,23.855205867836144,Health & Beauty Service,0
Gerakas,38.0120455,23.8560814,Belliz,38.008737237383194,23.85834846298237,Café,0
Gerakas,38.0120455,23.8560814,Καπηλείο της Πόπης,38.01495259700723,23.854914770975274,Greek Restaurant,0
Gerakas,38.0120455,23.8560814,Φουρνος Νατάσα,38.01662293584449,23.858313933579502,Bakery,0
Gerakas,38.0120455,23.8560814,Everest,38.007244837934714,23.861204954645732,Snack Place,0
Gerakas,38.0120455,23.8560814,Maryland,38.006397,23.853636,Indoor Play Area,0
Glyfada,37.8615966,23.7545902,Charlie,37.85964754913904,23.754183815046705,Café,0
Glyfada,37.8615966,23.7545902,Holy Spirit,37.86115464790832,23.756236420650133,Cocktail Bar,0
Glyfada,37.8615966,23.7545902,Brewklyn,37.86250094619536,23.754995500352337,Beer Bar,0
Glyfada,37.8615966,23.7545902,Divan,37.86087847318641,23.752774000167843,Middle Eastern Restaurant,0
Glyfada,37.8615966,23.7545902,Wynwood,37.85986061973051,23.755250796685633,American Restaurant,0
Glyfada,37.8615966,23.7545902,Mosaiko,37.86200118818947,23.75638091012262,Bar,0
Glyfada,37.8615966,23.7545902,Ancho Mexican Grill,37.862565,23.754851,Mexican Restaurant,0
Glyfada,37.8615966,23.7545902,Το Ελληνικό,37.86007466621469,23.7526902109744,Meze Restaurant,0
Glyfada,37.8615966,23.7545902,Just Burgers,37.862337180400374,23.756220502719742,Burger Joint,0
Glyfada,37.8615966,23.7545902,Pere Ubu,37.861087925471374,23.75518981517209,Cocktail Bar,0
Glyfada,37.8615966,23.7545902,Amigos,37.85945293928543,23.756117186006797,Mexican Restaurant,0
Glyfada,37.8615966,23.7545902,Θ Salon by Thodoris Gionis,37.86104818066278,23.753386744045734,Health & Beauty Service,0
Glyfada,37.8615966,23.7545902,Unicorn Tattoo and Body Piercing,37.86137259493032,23.753302719841205,Tattoo Parlor,0
Glyfada,37.8615966,23.7545902,Kowloon,37.86069824704829,23.755412142039066,Chinese Restaurant,0
Glyfada,37.8615966,23.7545902,The Burger Joint,37.85982408870343,23.756264545688076,Burger Joint,0
Glyfada,37.8615966,23.7545902,TGI Fridays,37.861410684386854,23.751738996658386,American Restaurant,0
Glyfada,37.8615966,23.7545902,Ramino,37.85986426724564,23.75425303828856,Italian Restaurant,0
Glyfada,37.8615966,23.7545902,Blends,37.86027654103766,23.756266862723567,Restaurant,0
Glyfada,37.8615966,23.7545902,Su Casa,37.860149540102356,23.755579048237507,Café,0
Glyfada,37.8615966,23.7545902,Aperitivo,37.86217776045611,23.75431398985738,Italian Restaurant,0
Glyfada,37.8615966,23.7545902,Dr. AntiStress,37.859631420160916,23.756115481841015,Massage Studio,0
Glyfada,37.8615966,23.7545902,The Blender Gallery,37.86012143359002,23.751915071351117,Art Gallery,0
Glyfada,37.8615966,23.7545902,El Catrin,37.85981571097119,23.755023909326855,Taco Place,0
Glyfada,37.8615966,23.7545902,Soleto,37.862179255315,23.756439709145543,Café,0
Glyfada,37.8615966,23.7545902,Streetwok,37.8622132997042,23.754968064539558,Cantonese Restaurant,0
Glyfada,37.8615966,23.7545902,Il Salotto,37.86374111384586,23.751206334229295,Italian Restaurant,0
Glyfada,37.8615966,23.7545902,Living,37.860683470979545,23.753020375178977,Café,0
Glyfada,37.8615966,23.7545902,Le Goût,37.86291926619814,23.75089313903653,Bakery,0
Glyfada,37.8615966,23.7545902,Ark,37.859591223981084,23.749769727983328,Seafood Restaurant,0
Glyfada,37.8615966,23.7545902,σπίτι neat eat + drinks,37.86230710123022,23.749871040101088,Cocktail Bar,0
Glyfada,37.8615966,23.7545902,Paul,37.862005374035505,23.754428633764114,Bakery,0
Glyfada,37.8615966,23.7545902,Peccati di Gola,37.86432969875983,23.751313663552825,Italian Restaurant,0
Glyfada,37.8615966,23.7545902,Hot Yoga Glyfada,37.85784825911333,23.75458483266131,Yoga Studio,0
Glyfada,37.8615966,23.7545902,Brasil Suites,37.85685864200168,23.755286323410257,Hotel,0
Glyfada,37.8615966,23.7545902,Σαρδελάκι,37.85771,23.755296,Fish Taverna,0
Glyfada,37.8615966,23.7545902,Sale Bianco,37.864087725925394,23.75081070674593,Italian Restaurant,0
Glyfada,37.8615966,23.7545902,Queen Burger,37.862852767680565,23.755063697062123,Burger Joint,0
Glyfada,37.8615966,23.7545902,Πασιφάη,37.857908594677276,23.753530577256274,Cretan Restaurant,0
Glyfada,37.8615966,23.7545902,Tokyo Joe,37.86088694363778,23.75319242477417,Sushi Restaurant,0
Glyfada,37.8615966,23.7545902,Opus,37.858093383065075,23.754728567444605,Bar,0
Glyfada,37.8615966,23.7545902,All Senses Gastronomy,37.862263,23.74994,Restaurant,0
Glyfada,37.8615966,23.7545902,Maya lounge,37.86413444088981,23.749149340538118,Lounge,0
Glyfada,37.8615966,23.7545902,Ψαρού,37.862114,23.750034,Fish Taverna,0
Glyfada,37.8615966,23.7545902,Τάσος,37.86395891635395,23.748960933145693,Snack Place,0
Glyfada,37.8615966,23.7545902,Τσι Τσι,37.857908921307086,23.754690776260944,Grilled Meat Restaurant,0
Glyfada,37.8615966,23.7545902,Miller Food House,37.86077830177006,23.750536371636606,Bakery,0
Glyfada,37.8615966,23.7545902,Oh Mama,37.86433926987467,23.751251130115158,Cocktail Bar,0
Glyfada,37.8615966,23.7545902,Padam,37.85785081762647,23.75546179222839,Café,0
Glyfada,37.8615966,23.7545902,Yi (Γή),37.86764278778283,23.757367967362807,Vegetarian / Vegan Restaurant,0
Glyfada,37.8615966,23.7545902,Vein,37.86424593135178,23.750522729989417,Wine Bar,0
Glyfada,37.8615966,23.7545902,Το Λιβανέζικο,37.86497875502483,23.74927996130703,Middle Eastern Restaurant,0
Glyfada,37.8615966,23.7545902,ο Πρόεδρος,37.86523967803113,23.748160335116463,Kebab Restaurant,0
Glyfada,37.8615966,23.7545902,La Casa Di Giorgino,37.86519000659227,23.750027443068397,Italian Restaurant,0
Glyfada,37.8615966,23.7545902,Indigo,37.86453617592759,23.748803172930693,Indian Restaurant,0
Glyka Nera,37.9867003,23.8474897,Brokies MoodBar,37.99111665835479,23.849691364038904,Cocktail Bar,0
Glyka Nera,37.9867003,23.8474897,Fabrica,37.9887356942935,23.850834973250908,Bar,0
Glyka Nera,37.9867003,23.8474897,Πάρκο Κάντζας,37.98747007437182,23.85208300488534,Park,0
Glyka Nera,37.9867003,23.8474897,Λυκονερι,37.989153,23.85016,Modern Greek Restaurant,0
Glyka Nera,37.9867003,23.8474897,Pizza Park,37.987444706207995,23.851977066514827,Pizza Place,0
Glyka Nera,37.9867003,23.8474897,Elefantas,37.991043,23.849722,Bar,0
Glyka Nera,37.9867003,23.8474897,"Ζαχαροπλαστείο - ""Δήμου""",37.98606109655261,23.85068453813041,Bakery,0
Glyka Nera,37.9867003,23.8474897,60 Second Cafe,37.98258455758731,23.84746754816221,Café,0
Glyka Nera,37.9867003,23.8474897,Fairytale,37.98746587271266,23.84999210552911,Café,0
Glyka Nera,37.9867003,23.8474897,Pearl Beauty & Spa,37.98607509461035,23.850645241081732,Spa,0
Glyka Nera,37.9867003,23.8474897,Γρηγόρης,37.98759869890309,23.850677881351537,Snack Place,0
Glyka Nera,37.9867003,23.8474897,Lizz Art Cafe,37.98786596909578,23.84834051415664,Café,0
Glyka Nera,37.9867003,23.8474897,Everest,37.98789518498567,23.8484552464979,Snack Place,0
Glyka Nera,37.9867003,23.8474897,mycode,37.98950284830254,23.850103567591745,Café,0
Glyka Nera,37.9867003,23.8474897,Zaz,37.984304973244164,23.85148895889808,Cafeteria,0
"Ilion, Greece",38.0319662,23.7078788,Jazz Burger Bar,38.03371836206323,23.706909187127096,Burger Joint,0
"Ilion, Greece",38.0319662,23.7078788,Skitso Cafe,38.03066563583495,23.708201976977357,Café,0
"Ilion, Greece",38.0319662,23.7078788,Central Square,38.0320467079274,23.708082866099506,Café,0
"Ilion, Greece",38.0319662,23.7078788,The Twins Inspiration,38.033952765638006,23.706843112680147,Creperie,0
"Ilion, Greece",38.0319662,23.7078788,Enzzo Cook Bar,38.032249264112586,23.70902012843048,Café,0
"Ilion, Greece",38.0319662,23.7078788,alsos cafe,38.03493657278944,23.707026154613217,Café,0
"Ilion, Greece",38.0319662,23.7078788,Ίλιον Grill Γεύσεις,38.02948181600524,23.707109676834673,Greek Restaurant,0
"Ilion, Greece",38.0319662,23.7078788,3 Cafe,38.032553754530035,23.707691980806064,Café,0
"Ilion, Greece",38.0319662,23.7078788,NooK,38.02992264181761,23.708390817046165,Breakfast Spot,0
"Ilion, Greece",38.0319662,23.7078788,Flapjacks,38.03252,23.707731,Café,0
"Ilion, Greece",38.0319662,23.7078788,The Wooden Box,38.029618920033144,23.706798947488867,Burger Joint,0
"Ilion, Greece",38.0319662,23.7078788,Μιτάτο,38.028192,23.703481,Cretan Restaurant,0
"Ilion, Greece",38.0319662,23.7078788,Ψητοπωλείο ΧΑΛΑΛΙ,38.03597650213263,23.711055248999507,Greek Restaurant,0
"Ilion, Greece",38.0319662,23.7078788,aiolia cafe,38.03363154557722,23.706995584798094,Bar,0
"Ilion, Greece",38.0319662,23.7078788,Λιάκος πεϊνιρλϊ,38.03284146522397,23.708193237007833,Snack Place,0
"Ilion, Greece",38.0319662,23.7078788,McDonald's,38.03123804784753,23.71238054235854,Fast Food Restaurant,0
"Ilion, Greece",38.0319662,23.7078788,Χρώμα cafe,38.03267762534476,23.7076899742761,Café,0
"Ilion, Greece",38.0319662,23.7078788,Άλσος Ιλίου,38.03494030975728,23.707513375422742,Park,0
"Ilion, Greece",38.0319662,23.7078788,Και μετά,38.02986948689625,23.711026661279618,Meze Restaurant,0
"Ilion, Greece",38.0319662,23.7078788,Cocorico,38.03528711067615,23.706613127925973,Greek Restaurant,0
"Ilion, Greece",38.0319662,23.7078788,Local,38.02927118788403,23.7067361278698,Bar,0
"Ilion, Greece",38.0319662,23.7078788,Yard Cafe,38.035039103397274,23.707549063998083,Café,0
"Ilion, Greece",38.0319662,23.7078788,Beaten Faten,38.03410021909047,23.70269311435944,Sandwich Place,0
"Ilion, Greece",38.0319662,23.7078788,Mundialista,38.02789754778263,23.70179359636144,Café,0
"Ilion, Greece",38.0319662,23.7078788,Margarita's,38.03272796810236,23.70762510115464,Café,0
"Ilion, Greece",38.0319662,23.7078788,Goody's Burger House,38.03013194270335,23.70069625304373,Burger Joint,0
"Ilion, Greece",38.0319662,23.7078788,Προ Του 55,38.029049029718436,23.708696748515496,Greek Restaurant,0
"Ilion, Greece",38.0319662,23.7078788,Trade Cafe,38.03458708791166,23.70724059395682,Café,0
"Ilion, Greece",38.0319662,23.7078788,Mammy's,38.027343666843805,23.709506590161585,Fast Food Restaurant,0
"Ilion, Greece",38.0319662,23.7078788,Traby,38.03012305841721,23.70133029514745,Fast Food Restaurant,0
"Ilion, Greece",38.0319662,23.7078788,Γωνια της γευσης,38.02651688670097,23.708878989813684,Greek Restaurant,0
"Ilion, Greece",38.0319662,23.7078788,Jam 2 music Studio,38.038398265074576,23.71002377878819,Performing Arts Venue,0
"Ilion, Greece",38.0319662,23.7078788,Ilion Football Club,38.03683402672463,23.714040654970333,Soccer Field,0
Ilioupoli,37.9321047,23.7559673,έξη,37.93109493183733,23.75402320918886,Bakery,0
Ilioupoli,37.9321047,23.7559673,Crepe 'N Love,37.930725659593726,23.755994266185017,Creperie,0
Ilioupoli,37.9321047,23.7559673,Babel Kebab,37.931507791122115,23.754883511127176,Kebab Restaurant,0
Ilioupoli,37.9321047,23.7559673,Indigo,37.932038453154426,23.757323970562453,Bar,0
Ilioupoli,37.9321047,23.7559673,Ραχάτι,37.93408791426056,23.753828470705848,Cretan Restaurant,0
Ilioupoli,37.9321047,23.7559673,Garage,37.93115026191564,23.756136250984767,Bar,0
Ilioupoli,37.9321047,23.7559673,Ψωμί & Μέλι,37.93276513811382,23.75611617232562,Bakery,0
Ilioupoli,37.9321047,23.7559673,Shakesbeer,37.92943095300151,23.756106298342857,Gastropub,0
Ilioupoli,37.9321047,23.7559673,Rialto,37.93103870920264,23.756039644732017,Café,0
Ilioupoli,37.9321047,23.7559673,Root,37.93076705932617,23.755571365356445,Café,0
Ilioupoli,37.9321047,23.7559673,Ελιξήριον,37.935990566623815,23.75635015729408,Creperie,0
Ilioupoli,37.9321047,23.7559673,Τριβόλι,37.93258827386971,23.754587173461914,Vegetarian / Vegan Restaurant,0
Ilioupoli,37.9321047,23.7559673,Hashtag,37.929389948051245,23.755810675419873,Bar,0
Ilioupoli,37.9321047,23.7559673,Χόβολη,37.93298278168917,23.75760487100836,Café,0
Ilioupoli,37.9321047,23.7559673,Beerology,37.930743403531444,23.755861926523206,Beer Bar,0
Ilioupoli,37.9321047,23.7559673,Anima,37.92870603360059,23.75422975514608,Beer Garden,0
Ilioupoli,37.9321047,23.7559673,Πιατοκαμώματα,37.93193435668945,23.753652572631836,Greek Restaurant,0
Ilioupoli,37.9321047,23.7559673,Le Roi,37.93367947156641,23.760764462792306,Pub,0
Ilioupoli,37.9321047,23.7559673,Αρίων Αστέρας Βουλιαγμένης,37.9288342961401,23.75780636463866,Resort,0
Ilioupoli,37.9321047,23.7559673,Μικρό Δημαρχείο,37.93168590887347,23.758240967676723,Meze Restaurant,0
Ilioupoli,37.9321047,23.7559673,Όλα στην Κόλλα,37.93418127858528,23.749523634265106,Greek Restaurant,0
Ilioupoli,37.9321047,23.7559673,Le Massage,37.93879489399772,23.756923155056473,Massage Studio,0
Ilioupoli,37.9321047,23.7559673,Μαϊδώνης,37.92946090462075,23.74954481288457,Bakery,0
Ilioupoli,37.9321047,23.7559673,Studio 133,37.93421779572795,23.761589041560587,Music Venue,0
Ilioupoli,37.9321047,23.7559673,Mountain Route @ Υμηττος,37.92801645343899,23.762158474442433,Trail,0
Ilioupoli,37.9321047,23.7559673,100,37.93108019954462,23.747248427060196,Restaurant,0
Ilioupoli,37.9321047,23.7559673,Snack attack,37.93060809149303,23.759361505508423,Fast Food Restaurant,0
Ilioupoli,37.9321047,23.7559673,Fan Fan,37.92822693233363,23.753879936486566,Chinese Restaurant,0
Ilioupoli,37.9321047,23.7559673,Ο Πρόεδρος,37.92995014602141,23.751556820518292,Kebab Restaurant,0
Ilioupoli,37.9321047,23.7559673,Αντίκα,37.93050997567411,23.751174404702066,Café,0
Ilioupoli,37.9321047,23.7559673,Κουρδιστήρι,37.92984878639515,23.752159733063415,Greek Restaurant,0
Ilioupoli,37.9321047,23.7559673,αεροσπόρος,37.927484172732875,23.755110246543467,Gastropub,0
Ilioupoli,37.9321047,23.7559673,Ψητό Ιχθυος,37.938854,23.756687,Fish Taverna,0
Ilioupoli,37.9321047,23.7559673,Grill Home,37.93809057540928,23.7564903569841,Greek Restaurant,0
Ilioupoli,37.9321047,23.7559673,Cine Music Cafe,37.93479529933079,23.7636070977805,Café,0
Ilioupoli,37.9321047,23.7559673,Ρακοπαγίδα,37.93673958450741,23.75796280342254,Meze Restaurant,0
Ilioupoli,37.9321047,23.7559673,Θέατρο Άλσους,37.93757744658924,23.753574138313745,Theater,0
Ilioupoli,37.9321047,23.7559673,Dimitris Kintis Grove of Ilioupoli (Άλσος Ηλιουπόλεως Δημητρίου Κιντή),37.93767086946808,23.753245036093286,Park,0
Ilioupoli,37.9321047,23.7559673,Φουρνομαγειρέματα,37.93540477526528,23.750536427986482,Greek Restaurant,0
Ilioupoli,37.9321047,23.7559673,Ο Υμηττός,37.937651015626116,23.756483297837477,Greek Restaurant,0
Ilioupoli,37.9321047,23.7559673,"Souvlakerie to ""?""",37.92748718191066,23.75533104983653,Greek Restaurant,0
Ilioupoli,37.9321047,23.7559673,Everest,37.925791965848234,23.755690705054064,Snack Place,0
Ilioupoli,37.9321047,23.7559673,doctor plant,37.92731752430768,23.756045754598958,Garden Center,0
Ilioupoli,37.9321047,23.7559673,Τσουσκα,37.93350601196289,23.74823760986328,Mediterranean Restaurant,0
Ilioupoli,37.9321047,23.7559673,Αραξοβόλι,37.93286680604443,23.747788821939206,Café,0
Ilioupoli,37.9321047,23.7559673,Αλετράς Σταμάτης,37.938675,23.756912,Bakery,0
Ilioupoli,37.9321047,23.7559673,Πιέτρης,37.93822313581624,23.760008571558267,Bakery,0
Ilioupoli,37.9321047,23.7559673,Εκατο,37.930988013141615,23.747306534062886,Restaurant,0
Ilioupoli,37.9321047,23.7559673,Domino's Pizza,37.93814236817566,23.760487315920983,Pizza Place,0
"Iraklio, Attica",38.0483101,23.7661386,Madeira,38.04716976161877,23.765316491521986,Café,0
"Iraklio, Attica",38.0483101,23.7661386,Οι Ιστορίες του Μπάρμπα,38.047159,23.765459,Fish Taverna,0
"Iraklio, Attica",38.0483101,23.7661386,Μέθεξη,38.04752944560589,23.765541938930788,Beer Bar,0
"Iraklio, Attica",38.0483101,23.7661386,Σταγόνα,38.04706884812751,23.765608818414375,Café,0
"Iraklio, Attica",38.0483101,23.7661386,Amandi,38.04707068267538,23.76678254738014,Café,0
"Iraklio, Attica",38.0483101,23.7661386,Γυροπωλείον,38.046888749682616,23.76557454076853,Greek Restaurant,0
"Iraklio, Attica",38.0483101,23.7661386,•Oktapus tattoo•,38.047307428618915,23.76270890235901,Tattoo Parlor,0
"Iraklio, Attica",38.0483101,23.7661386,Pentagram,38.04705928717542,23.766439251991905,Pub,0
"Iraklio, Attica",38.0483101,23.7661386,h.o.s.t.,38.04659780774653,23.767174783980995,Cocktail Bar,0
"Iraklio, Attica",38.0483101,23.7661386,Echoes,38.046416474316985,23.765168342698004,Lounge,0
"Iraklio, Attica",38.0483101,23.7661386,Venial,38.0467286152744,23.7650467307402,Café,0
"Iraklio, Attica",38.0483101,23.7661386,Wok on fire,38.046995665218105,23.765520998419053,Chinese Restaurant,0
"Iraklio, Attica",38.0483101,23.7661386,Cello,38.045900134917204,23.765935487447848,Café,0
"Iraklio, Attica",38.0483101,23.7661386,Vocal Music Cafe,38.04730601425133,23.763278395254428,Café,0
"Iraklio, Attica",38.0483101,23.7661386,Ρακομελιό,38.0476924237865,23.762486011458375,Meze Restaurant,0
"Iraklio, Attica",38.0483101,23.7661386,Οι Δημιουργίες του Υδροχόου,38.05294278065629,23.7676548738939,Snack Place,0
"Iraklio, Attica",38.0483101,23.7661386,Simply Burgers,38.05013354089256,23.76413179829867,Burger Joint,0
"Iraklio, Attica",38.0483101,23.7661386,Αφρόψαρο,38.04353633017598,23.771922999200886,Seafood Restaurant,0
"Iraklio, Attica",38.0483101,23.7661386,Gregory's (Γρηγόρης),38.050255700296916,23.76435135556688,Snack Place,0
"Iraklio, Attica",38.0483101,23.7661386,Woo Coffee,38.04969845057693,23.763468767722404,Snack Place,0
