Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,labels
"Psirri, Athens",37.978742,23.7251703,Θεϊκόν,37.98047675019045,23.726968695048317,Grilled Meat Restaurant,0
"Psirri, Athens",37.978742,23.7251703,Cecil Hotel,37.97912739706414,23.726722801234533,Hotel,0
"Rouf, Athens",37.9783484,23.7121519,The Lazy Bulldog Pub,37.97732859919976,23.713107387711005,Pub,0
"Rouf, Athens",37.9783484,23.7121519,A Little Taste of Home,37.97848881934018,23.7102417750872,Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,Thai Zab,37.978013,23.710095,Thai Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,A Liar Man,37.979675083653454,23.711717390500116,Bar,0
"Rouf, Athens",37.9783484,23.7121519,Gym Spot,37.97842538603505,23.71098871832438,Gym,0
"Rouf, Athens",37.9783484,23.7121519,Βιομηxανικό Μουσείο Φωταερίου,37.97827626745969,23.713529520809875,Museum,0
"Rouf, Athens",37.9783484,23.7121519,The Place By Coco-Mat.Bike,37.979279,23.71191,Café,0
"Rouf, Athens",37.9783484,23.7121519,Street Shadows,37.97898978852952,23.711894401419165,Dance Studio,0
"Rouf, Athens",37.9783484,23.7121519,Dinner In The Sky,37.978270540883244,23.71320680809589,Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,Intrepid Fox,37.97904415493446,23.711760729553628,Bar,0
"Rouf, Athens",37.9783484,23.7121519,Terraza,37.977539062623954,23.712633718584513,Nightclub,0
"Rouf, Athens",37.9783484,23.7121519,Afrikana Jazz Bar,37.97877728560615,23.71435949975738,Bar,0
"Rouf, Athens",37.9783484,23.7121519,Plastiko Cocktails Cafe,37.97908009487903,23.711578657760743,Cocktail Bar,0
"Rouf, Athens",37.9783484,23.7121519,Blast Athens,37.97923757947467,23.713473409270733,Nightclub,0
"Rouf, Athens",37.9783484,23.7121519,Baile De Barrio,37.978472936989725,23.709805011749268,Dance Studio,0
"Rouf, Athens",37.9783484,23.7121519,gazARTE,37.978902607491406,23.71237242875694,Bar,0
"Rouf, Athens",37.9783484,23.7121519,Quick Pleasure,37.977243429356776,23.712183028996176,Italian Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,Zafran Indian Kitchen,37.97764,23.712582,Indian Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,Gazi College,37.978694376572406,23.71078897020892,Café,0
"Rouf, Athens",37.9783484,23.7121519,Θέατρο 104,37.979742104430066,23.711523644675285,Theater,0
"Rouf, Athens",37.9783484,23.7121519,Σύγχρονο Θέατρο,37.98002895192425,23.711334675927738,Theater,0
"Rouf, Athens",37.9783484,23.7121519,Spook All Day Cafe & Eatery,37.976957748499494,23.713673140606073,Food Truck,0
"Rouf, Athens",37.9783484,23.7121519,Κορκόφυλας,37.97654785999428,23.71323272278565,Greek Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,Φωταέριο,37.97713310991566,23.713125502335917,Nightclub,0
"Rouf, Athens",37.9783484,23.7121519,Λέσχη Φίλων Κόμικς (ΛΕΦΙΚ),37.97996133969968,23.714118003845215,Social Club,0
"Rouf, Athens",37.9783484,23.7121519,Johnie Hot Dog,37.98013270838415,23.71368005764885,Hot Dog Joint,0
"Rouf, Athens",37.9783484,23.7121519,Οινομαγειρείο της Αλεξάνδρας,37.97737618974394,23.70999593656527,Greek Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,O Petros (Ο Πέτρος),37.97659437657516,23.713795401805292,Greek Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,Ταξίδι,37.97808500816001,23.709476879872366,Gay Bar,0
"Rouf, Athens",37.9783484,23.7121519,Akanthus,37.97699846747403,23.712388172261292,Nightclub,0
"Rouf, Athens",37.9783484,23.7121519,Λάιμ bistro,37.97732745307472,23.709977608355974,Vegetarian / Vegan Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,Υποβρύχιο,37.97690504091278,23.710147857334515,Greek Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,Σαρακίνικο,37.97726285732318,23.710012870325066,Tsipouro Restaurant,0
"Rouf, Athens",37.9783484,23.7121519,Αρχιτεκτονική Live,37.976378452269245,23.710825894444028,Music Venue,0
Skouze Hill,37.9386964,23.6451059,Che,37.94036132726036,23.646080958670236,South American Restaurant,0
Skouze Hill,37.9386964,23.6451059,American House Toast,37.939002787894765,23.647176172379357,Burger Joint,0
Skouze Hill,37.9386964,23.6451059,Streat Dog,37.93953981413784,23.644031112388312,Hot Dog Joint,0
Skouze Hill,37.9386964,23.6451059,Phidias Piraeus Hotel,37.93964582006261,23.647090103470035,Hotel,0
Skouze Hill,37.9386964,23.6451059,Coffee Tales,37.94063839337859,23.64481999783355,Café,0
Skouze Hill,37.9386964,23.6451059,Top Fit Gym,37.93957112558076,23.646726729268433,Gym,0
Skouze Hill,37.9386964,23.6451059,Pizza Hut,37.9391699,23.6476915,Pizza Place,0
Thiseio,37.9767658,23.7203289,Temple of Hephaistos (Ναός Ηφαίστου),37.97553015468454,23.721606484767744,Historic Site,0
Thiseio,37.9767658,23.7203289,Hammam Baths,37.97845756580087,23.72057057150401,Spa,0
Thiseio,37.9767658,23.7203289,Minú,37.978146,23.721247,Garden Center,0
Thiseio,37.9767658,23.7203289,O&B Athens All Day Bar Restaurant,37.97750038482248,23.72193932533264,Restaurant,0
Thiseio,37.9767658,23.7203289,Heliaia,37.976286,23.722076,Greek Restaurant,0
Thiseio,37.9767658,23.7203289,O&B Athens Boutique Hotel,37.9775291326163,23.72201204750404,Hotel,0
Thiseio,37.9767658,23.7203289,Indian Masala,37.97728227481989,23.721960480449905,Indian Restaurant,0
Thiseio,37.9767658,23.7203289,Τα Καραμανλίδικα του Φάνη - Μεζετζίδικο,37.977063,23.722809,Meze Restaurant,0
Thiseio,37.9767658,23.7203289,Kuzina,37.9764285340136,23.721982100023503,Greek Restaurant,0
Thiseio,37.9767658,23.7203289,The James Joyce Irish Pub & Restaurant,37.976888351234244,23.722744897468814,Irish Pub,0
Thiseio,37.9767658,23.7203289,Atlantikos (Ατλαντικός),37.97749104076038,23.722984637496985,Greek Restaurant,0
Thiseio,37.9767658,23.7203289,Το Λοκάλι,37.978743,23.72169,Café,0
Thiseio,37.9767658,23.7203289,Θησείον,37.97845007252923,23.72104710034203,Theater,0
Thiseio,37.9767658,23.7203289,Πάρκο Ηρώδου Αττικού,37.975779016870014,23.719594584259422,Park,0
Thiseio,37.9767658,23.7203289,Herakleidon Museum (Μουσείο Ηρακλειδών),37.97513657707894,23.71854769543039,Art Museum,0
Thiseio,37.9767658,23.7203289,Abodé,37.97783392850277,23.72109807135466,Café,0
Thiseio,37.9767658,23.7203289,Μικρό Πολυτεχνείο,37.97769389311536,23.721499144888377,Performing Arts Venue,0
Thiseio,37.9767658,23.7203289,Aloustines (Αλουστίνες),37.97526269094328,23.71827431491006,Bar,0
Thiseio,37.9767658,23.7203289,To Kousoulo,37.97518312163928,23.71837466955185,Mediterranean Restaurant,0
Thiseio,37.9767658,23.7203289,Το Στέκι του Ηλία Νο2,37.977078374278726,23.71823496406343,Greek Restaurant,0
Thiseio,37.9767658,23.7203289,Παιώνια,37.976091802126284,23.718509232901503,Tea Room,0
Thiseio,37.9767658,23.7203289,Gyristroula (Γυριστρούλα),37.97699388745058,23.72121168189436,Grilled Meat Restaurant,0
Thiseio,37.9767658,23.7203289,Coyoacan Athens,37.97506739166823,23.719087171306047,South American Restaurant,0
Thiseio,37.9767658,23.7203289,Athenaum «Κελάρι»,37.97669728654652,23.721577488164776,Wine Bar,0
Thiseio,37.9767658,23.7203289,Diavlos (Δίαυλος),37.97677128224997,23.721290870084,Meze Restaurant,0
Thiseio,37.9767658,23.7203289,Elias,37.97727854753823,23.721271469445863,Bakery,0
Thiseio,37.9767658,23.7203289,Jason Inn Hotel,37.9785848687022,23.720580860346335,Hotel,0
Thiseio,37.9767658,23.7203289,Χώρος Τέχνης Ασωμάτων,37.97811367968124,23.720866954979144,Performing Arts Venue,0
Thiseio,37.9767658,23.7203289,Αυλή,37.975107203991925,23.718640640762814,Café,0
Thiseio,37.9767658,23.7203289,Lontos,37.974628380664505,23.71975065550948,Mediterranean Restaurant,0
Thiseio,37.9767658,23.7203289,Phidias Hotel,37.97503227289647,23.719672800620508,Hotel,0
Thiseio,37.9767658,23.7203289,Abibayio (Αμπιμπάγιο),37.97508,23.718617,Meze Restaurant,0
Thiseio,37.9767658,23.7203289,Mentor,37.97551054979693,23.719677867797095,Café,0
Thiseio,37.9767658,23.7203289,Ηλιοστάσιο,37.97467240275714,23.719288997067082,Café,0
Thiseio,37.9767658,23.7203289,space  by avli,37.97508778756146,23.71863248415,Café,0
Votanikos,37.98060475,23.70976907824509,A Liar Man,37.979675083653454,23.711717390500116,Bar,0
Votanikos,37.98060475,23.70976907824509,A Little Taste of Home,37.97848881934018,23.7102417750872,Restaurant,0
Votanikos,37.98060475,23.70976907824509,Bequeer,37.980938245918296,23.71227888985597,Nightclub,0
Votanikos,37.98060475,23.70976907824509,MoMix - Μolecular Μixology,37.98116639944863,23.71252315684729,Cocktail Bar,0
Votanikos,37.98060475,23.70976907824509,The Place By Coco-Mat.Bike,37.979279,23.71191,Café,0
Votanikos,37.98060475,23.70976907824509,Θέατρο 104,37.979742104430066,23.711523644675285,Theater,0
Votanikos,37.98060475,23.70976907824509,Intrepid Fox,37.97904415493446,23.711760729553628,Bar,0
Votanikos,37.98060475,23.70976907824509,Plastiko Cocktails Cafe,37.97908009487903,23.711578657760743,Cocktail Bar,0
Votanikos,37.98060475,23.70976907824509,Baile De Barrio,37.978472936989725,23.709805011749268,Dance Studio,0
Votanikos,37.98060475,23.70976907824509,Θέατρο Olvio,37.98122423942989,23.709362034987556,Theater,0
Votanikos,37.98060475,23.70976907824509,Gazi College,37.978694376572406,23.71078897020892,Café,0
